.id	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	FDR	FoldEnrich	Pvalue	nbInGrp	nbInBckgd	OR	CI	lowerCI	genes
infected	GO:0034655	7.97401899459514e-52	1	78	349	nucleobase-containing compound catabolic process	BP	4.83857973268589e-49	9.61608281726592	7.97401899459514e-52	155	6669	23.3005242590591	[16.4-33.1]	16.385326406308	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0046700	1.21837944876853e-50	1	78	363	heterocycle catabolic process	BP	7.14660771999328e-48	9.24521460943748	1.21837944876853e-50	155	6669	22.1074922833409	[15.6-31.4]	15.5647813216922	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0044270	1.51214199150895e-50	1	78	363	cellular nitrogen compound catabolic process	BP	8.58360084663967e-48	9.24521460943748	1.51214199150895e-50	155	6669	22.1074922833409	[15.6-31.4]	15.5647813216922	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:1990904	3.2587088583901e-50	1	81	424	ribonucleoprotein complex	CC	1.79198436815908e-47	8.21955264759586	3.2587088583901e-50	155	6669	19.6600229433335	[13.9-27.9]	13.8950781836078	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,BTF3,RPS23,RPS14,RACK1,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0019439	3.88737746582171e-50	1	78	369	aromatic compound catabolic process	BP	2.07291458382014e-47	9.0948859166011	3.88737746582171e-50	155	6669	21.6313610234477	[15.2-30.7]	15.2417157456193	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:1901361	1.08198139561278e-49	1	78	376	organic cyclic compound catabolic process	BP	5.59989018194059e-47	8.92556623198353	1.08198139561278e-49	155	6669	21.1001101896341	[14.9-30]	14.8749990293641	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0016071	5.02870072367288e-49	1	79	420	mRNA metabolic process	BP	2.52828704669919e-46	8.09294930875576	5.02870072367288e-49	155	6669	18.787569967775	[13.3-26.6]	13.2793080805488	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,PCF11,RPS25,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RBBP6,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0043603	7.68159317973023e-47	1	81	474	cellular amide metabolic process	BP	3.7548054217698e-44	7.35251122907309	7.68159317973023e-47	155	6669	17.0288544657149	[12.1-24.1]	12.0625999321827	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,EEF1B2,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,ACOT13,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL7,RPL30,EEF1D,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0044419	1.8531488194571e-46	1	81	494	interspecies interaction between organisms	BP	8.77612622092618e-44	7.05483870967742	1.8531488194571e-46	155	6669	16.1492402549868	[11.5-22.8]	11.4501848151896	RPL22,RPL11,RPS8,RPL5,S100A9,RPS27,RPS7,RPS27A,RPL31,CASP8,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,HLA-DRA,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0016032	1.89516847414443e-46	1	79	464	viral process	BP	8.77612622092618e-44	7.32551446051168	1.89516847414443e-46	155	6669	16.5290927611994	[11.7-23.4]	11.702052928567	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,CASP8,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,HLA-DRA,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0044403	2.42192668590846e-46	1	80	482	symbiont process	BP	1.09278574081875e-43	7.14121268906438	2.42192668590846e-46	155	6669	16.193673603449	[11.5-22.9]	11.4752666970147	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,CASP8,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,HLA-DRA,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0015934	1.2065085392313e-45	1	44	70	large ribosomal subunit	CC	5.30773269121328e-43	27.0447926267281	1.2065085392313e-45	155	6669	98.3922489901006	[57-173.8]	56.9934302534954	RPL22,RPL11,RPL5,RPL31,RPL37A,RPL32,RPL15,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPL37,RPL10A,RPL7,RPL30,RPL8,RPL35,RPL12,RPL7A,RPLP2,RPL27A,RPL41,RPL6,RPL21,RPL4,RPLP1,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPL36,RPL18A,UBA52,RPL18,RPL13A,RPL28,RPL3,RPL39,RPL10
infected	GO:0033365	3.0950756654472e-45	1	77	427	protein localization to organelle	BP	1.32839137767986e-42	7.75875198307774	3.0950756654472e-45	155	6669	17.3627848576375	[12.3-24.6]	12.2761817211762	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,CASP8,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0044265	5.14035171866507e-42	1	81	560	cellular macromolecule catabolic process	BP	2.15368498079403e-39	6.22337557603687	5.14035171866507e-42	155	6669	13.7781688391273	[9.8-19.4]	9.78321755720883	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,FAP,CASP8,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RBBP6,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0022627	4.52973320686861e-40	1	32	38	cytosolic small ribosomal subunit	CC	1.85371430793644e-37	36.2322580645161	4.52973320686861e-40	155	6669	282.597720659951	[113.1-830.6]	113.07749902825	RPS8,RPS27,RPS7,RPS27A,RPSA,RPS3A,RPS23,RPS14,RACK1,RPS18,RPS12,RPS20,RPS6,RPS24,RPS13,RPS3,RPS25,RPS26,RPS29,RPS17,RPS2,RPS15A,RPS15,RPS28,UBA52,RPS16,RPS19,RPS11,RPS9,RPS5,RPS21,RPS4X
infected	GO:0006886	2.64273251756588e-39	1	78	517	intracellular protein transport	BP	1.05691282071834e-36	6.49132089598802	2.64273251756588e-39	155	6669	14.006596257892	[9.9-19.7]	9.93168396544082	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,SDAD1,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,LCP1,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0009057	1.24760647110691e-38	1	82	650	macromolecule catabolic process	BP	4.87869579379297e-36	5.42787096774194	1.24760647110691e-38	155	6669	11.749818263158	[8.4-16.5]	8.36265695724251	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,FAP,CASP8,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RBBP6,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0003723	1.6132322065998e-36	1	86	788	RNA binding	MF	6.17131459555147e-34	4.69570984116588	1.6132322065998e-36	155	6669	10.3130795272083	[7.3-14.5]	7.34943154241815	RPL22,RPL11,YBX1,RPS8,RPL5,S100A4,RPS27,RPS7,RPS27A,RPL31,EEF1B2,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,BTF3,RPS23,RPS14,RACK1,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL7,RPL30,EEF1D,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPL27A,RPS13,FAU,RPS3,PCF11,RPS25,RPS26,RPL41,RPL6,RPL21,TPT1,HNRNPC,RPL4,RPS17,RPS2,RPS15A,RBBP6,RPL13,PFN1,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,ENDOV,RPS15,RPL36,RPS28,RPL18A,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,TMSB4X,RPS4X,RPL39,RPL10
infected	GO:0015935	1.73676268586219e-36	1	32	45	small ribosomal subunit	CC	6.50251340066319e-34	30.5961290322581	1.73676268586219e-36	155	6669	129.45379455954	[64.2-276.7]	64.171407591846	RPS8,RPS27,RPS7,RPS27A,RPSA,RPS3A,RPS23,RPS14,RACK1,RPS18,RPS12,RPS20,RPS6,RPS24,RPS13,RPS3,RPS25,RPS26,RPS29,RPS17,RPS2,RPS15A,RPS15,RPS28,UBA52,RPS16,RPS19,RPS11,RPS9,RPS5,RPS21,RPS4X
infected	GO:1901566	4.9388547191802e-35	1	84	774	organonitrogen compound biosynthetic process	BP	1.81060471861279e-32	4.66946736684171	4.9388547191802e-35	155	6669	9.97988994154321	[7.1-14]	7.11374931199526	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,EEF1B2,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL7,RPL30,EEF1D,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,ATP5E,RPS21,RPL3,TMSB4X,RPS4X,RPL39,RPL10,MT-CO2,MT-ATP6
infected	GO:0034613	2.28608571075637e-32	1	84	808	cellular protein localization	BP	8.2098469902408e-30	4.47297987863302	2.28608571075637e-32	155	6669	9.45328411931438	[6.7-13.3]	6.74286435744571	RPL22,RPL11,YBX1,RPS8,RPL5,S100A10,RPS27,FCER1G,RPS7,RPS27A,RPL31,CASP8,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,SDAD1,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,LCP1,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,TMSB4X,RPS4X,RPL39,RPL10
infected	GO:0070727	4.24627376912522e-32	1	84	814	cellular macromolecule localization	BP	1.49443359030593e-29	4.44000951097725	4.24627376912522e-32	155	6669	9.36625542228971	[6.7-13.2]	6.68121305281896	RPL22,RPL11,YBX1,RPS8,RPL5,S100A10,RPS27,FCER1G,RPS7,RPS27A,RPL31,CASP8,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,SDAD1,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,LCP1,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,TMSB4X,RPS4X,RPL39,RPL10
infected	GO:0010629	1.79653028924165e-31	1	82	827	negative regulation of gene expression	BP	6.19873401956574e-29	4.26616218746343	1.79653028924165e-31	155	6669	8.6923745336089	[6.2-12.2]	6.2043816067178	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,H3F3A,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,AIF1,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,PFDN5,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0051704	1.03689481667339e-30	1	87	1005	multi-organism process	BP	3.50889194019263e-28	3.72462205103515	1.03689481667339e-30	155	6669	7.79512190439809	[5.6-11]	5.56527421239903	RPL22,RPL11,RPS8,RPL5,S100A9,RPS27,FCER1G,H3F3A,RPS7,RPS27A,RPL31,CASP8,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,CXCL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,HLA-DRA,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,TPT1,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,COTL1,CYBA,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:1901575	2.78980426541413e-30	1	85	921	organic substance catabolic process	BP	9.26267653933821e-28	3.97089418934538	2.78980426541413e-30	155	6669	8.24270391707343	[5.9-11.6]	5.88424762785723	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,FAP,CASP8,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,GK5,RPL35A,RPL9,NAAA,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RBBP6,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0046907	1.15414362117896e-29	1	81	816	intracellular transport	BP	3.76101209294187e-27	4.2709440227704	1.15414362117896e-29	155	6669	8.60038420477131	[6.1-12.1]	6.13730676491734	RPL22,RPL11,RPS8,RPL5,RPS27,FCER1G,RPS7,RPS27A,RPL31,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,SDAD1,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,LCP1,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,ATP5E,RPS21,RPL3,RPS4X,RPL39,RPL10,MT-ATP6
infected	GO:0015031	4.20570823357904e-29	1	83	876	protein transport	BP	1.34559723247801e-26	4.07664604507291	4.20570823357904e-29	155	6669	8.31172456006928	[5.9-11.7]	5.93342810115328	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,SDAD1,RPL34,RPS3A,RPL37,BTF3,RPS23,RPS14,RACK1,AIF1,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,LCP1,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,TMSB4X,RPS4X,RPL39,RPL10
